planning_room_id,planning_room_name,mission_count_all,mission_count_ems,mission_count_ems_critical,mission_count_ems_critical_cpr,mission_count_fire,mission_count_technical_rescue,mission_count_ems_critical_timegoal_reached,mission_count_fire_timegoal_reached,response_time_ems_critical_mean,response_time_ems_critical_median,response_time_ems_critical_std,response_time_ems_critical_cpr_mean,response_time_ems_critical_cpr_median,response_time_ems_critical_cpr_std,response_time_fire_time_to_first_pump_mean,response_time_fire_time_to_first_pump_median,response_time_fire_time_to_first_pump_std,response_time_fire_time_to_first_ladder_mean,response_time_fire_time_to_first_ladder_median,response_time_fire_time_to_first_ladder_std,response_time_fire_time_to_full_crew_mean,response_time_fire_time_to_full_crew_median,response_time_fire_time_to_full_crew_std,response_time_technical_rescue_mean,response_time_technical_rescue_median,response_time_technical_rescue_std
4501043,Preußenpark,1259,1149,1030,19,55,55,577,14,595.7697368421053,555.0,199.42801205454379,399.53333333333336,428.0,78.23852418512678,534.1875,543.5,103.71842698756183,637.4848484848485,606.0,128.9203051336661,706.0433571428573,759.9915,117.98207943425929,784.3571428571429,631.0,338.9491523437763
4501044,Ludwigkirchplatz,743,663,607,14,51,29,337,24,601.9250457038391,551.0,224.8594511241239,478.2307692307692,419.0,152.56537060451268,506.0952380952381,492.5,76.81012684879055,624.609756097561,626.0,118.98358669345544,710.5244615384615,680.9105,166.30355432454974,754.4347826086956,632.0,310.6484165985364
4501045,Schaperstraße,1288,1168,1060,20,71,49,520,18,607.4884488448845,569.0,210.69785747880655,424.6,425.0,98.5355628332083,539.5370370370371,523.5,122.8514539370675,719.0,700.0,135.93787692537617,751.9037500000001,756.435,106.48599999450143,737.219512195122,623.0,272.43765453724654
4501146,Barstraße,544,494,435,9,25,25,243,11,589.3123425692695,558.0,201.441605378778,437.0,411.0,79.68688725254613,538.1578947368421,510.0,176.45183893059405,634.5625,655.5,169.0293736800402,710.1096923076923,614.28,177.77337534737157,882.9047619047619,698.0,424.258754153866
4501147,Leon-Jessel-Platz,656,616,569,13,18,22,316,7,565.434693877551,529.5,207.5484441451777,449.0,468.5,100.8265837961398,506.7142857142857,438.5,204.69994121656688,724.6923076923077,641.0,339.25245875193116,684.3875,655.2415,146.84968163397562,806.2222222222222,659.0,399.6090082532227
4501148,Brabanter Platz,821,446,409,4,15,38,222,2,597.4164305949008,556.0,206.87100576137576,370.75,383.0,71.90908612036914,601.8333333333334,479.5,319.87273510986626,629.1428571428571,656.0,79.02621626487542,734.0485,734.0485,193.00974567233652,738.3793103448276,638.0,276.93609548995533
4501149,Nikolsburger Platz,1217,1074,981,18,44,51,540,13,585.0719257540603,543.5,197.6805443338667,397.75,367.5,81.42685879569059,548.8787878787879,518.0,133.5004114169123,669.65625,631.5,249.35744642723157,736.3941428571428,725.7815,79.42246774332537,684.9473684210526,555.0,320.51394095146463
4501150,Wilhelmsaue,614,577,540,6,12,25,295,3,579.3884120171674,540.0,194.06321272228934,578.5,511.0,222.57201081897068,511.6666666666667,491.0,130.03332906092447,570.0,516.0,184.78501021457342,606.6386666666666,612.406,13.688740823513807,754.8823529411765,561.0,402.027810349132
4501151,Hildegardstraße,632,575,508,6,16,41,270,4,591.3691275167786,551.0,201.1901143050525,494.25,526.0,77.09031499914025,515.3846153846154,491.0,76.67739612769253,631.1,621.5,141.46884227042128,627.4145,617.242,59.78549900826012,866.03125,730.5,347.68742769768403
4501152,Prager Platz,764,694,637,7,37,33,326,13,609.6261343012704,564.0,211.87985868353903,458.6,469.0,47.65815774870027,556.1379310344828,529.0,107.21564522624851,663.5714285714286,633.0,119.1057508862603,784.6614117647058,756.847,144.13801589147937,850.7916666666666,765.0,350.4373638961644
4501153,Babelsberger Straße,993,891,815,7,41,61,449,7,591.8587105624142,553.0,193.29735124642684,489.8333333333333,512.0,108.15806334558079,540.1428571428571,514.5,120.24133580420185,620.3793103448276,578.0,125.82681232355604,719.3497142857142,686.26,80.53746298817356,904.72,764.5,395.73244104819
5100101,Hakenfelde Nord,1006,876,792,12,21,45,106,0,814.4835820895522,780.5,242.2863360548184,745.2222222222222,716.0,157.75992661143212,734.6666666666666,715.5,67.46896031554515,890.0,748.0,315.078345235536,1061.072,1061.072,163.40954870508634,1105.7931034482758,1020.0,295.3066661855029
5100102,Am Forstacker,481,456,406,3,14,11,103,2,723.2840909090909,679.5,204.38323306231842,597.0,597.0,199.4041122946064,741.0,657.5,189.94092648914702,797.125,729.0,178.731592458796,971.79,870.33,212.479105560994,1165.25,1155.0,395.46022014140146
5100103,Mertensstraße,615,581,524,6,18,16,156,2,721.5227765726681,683.0,232.99281109849338,568.5,569.5,111.27293771023872,756.875,716.0,217.90852438580737,867.0,719.0,296.2034773597366,991.946,909.0485,226.31845214947305,1070.4,983.0,271.0666994589257
5100104,Maselake,1013,937,851,8,43,32,296,1,685.1749311294766,633.5,210.83146000847586,593.2,560.0,121.19694715627122,674.0,656.0,144.5084506445637,772.0384615384615,759.5,178.1705880933732,1012.5960000000001,1061.7365,108.27577264559234,947.2,863.0,387.37180675246185
5100105,Amorbacher Weg,808,755,698,10,19,33,235,1,679.5973377703828,640.0,212.83976193269766,526.5555555555555,563.0,124.7749084462809,726.9,685.5,195.6314278319196,811.8888888888889,713.0,192.12589911594716,818.34,818.34,,1055.2608695652175,962.0,343.1942489176044
5100206,Griesingerstraße,1130,631,561,8,28,21,191,1,705.5376344086021,639.0,251.1599967092253,543.6666666666666,556.0,166.7353191938249,861.6666666666666,837.5,107.75505331608127,881.6875,836.0,164.65062759268994,1013.9835,974.832,188.47173098991087,1198.923076923077,1237.0,405.4218916837253
5100207,An der Tränke,229,220,192,3,4,5,43,0,745.1712328767123,721.5,246.43133924046433,,,,707.6666666666666,682.0,53.35103872778235,994.5,980.5,60.52272300549603,937.743,937.743,,1131.0,1155.0,166.3039386184224
5100208,Im Spektefeld,1506,1413,1277,17,28,65,416,4,693.2872037914692,642.0,232.5661848570167,509.2307692307692,487.0,139.1516881237605,755.75,728.0,119.24288937570519,848.8,837.0,105.4427400467734,952.6483749999999,902.223,190.7139594006371,1002.7272727272727,895.0,388.5109612938283
5100209,Westerwaldstraße,1463,1362,1199,18,28,73,319,1,691.4687189672294,658.0,208.8161099103679,563.4615384615385,516.0,128.60379425754084,696.2105263157895,680.0,116.27198905409888,769.0714285714286,755.5,101.56730567666735,950.4577999999999,1010.784,96.80289403318473,1112.2727272727273,1073.0,355.5911850835041
5100210,Germersheimer Platz,1030,961,850,15,36,33,322,7,660.7887517146777,625.0,210.52626192761406,569.8461538461538,558.0,79.513988448413,717.2962962962963,684.0,143.99380724259123,748.952380952381,669.0,166.93605847463758,794.9925000000001,811.7705000000001,105.77220764859328,984.12,967.0,307.7110820233812
5100211,An der Kappe,742,695,621,13,18,29,214,2,663.1947565543071,632.0,201.39735929917222,570.5,583.0,155.92801369396537,604.3,677.0,226.702472662102,692.6666666666666,748.5,184.39161224596597,781.488,781.488,63.86305604964413,899.7894736842105,799.0,329.0514277514431
5100312,Eckschanze,395,366,332,2,11,18,135,1,645.8839590443686,611.0,202.29286763650634,534.0,534.0,46.66904755831214,585.625,587.0,105.90688295452216,606.8333333333334,575.0,88.60342356064277,692.276,692.276,,1136.3846153846155,1295.0,408.9043365021413
5100313,Eiswerder,1183,1101,1014,20,41,41,516,8,607.192,551.0,231.00997963524313,469.8888888888889,433.0,93.17149834887901,620.8421052631579,551.0,355.37699280840314,768.2727272727273,718.5,337.97241107722186,930.3127272727273,766.617,612.9233118461217,905.0689655172414,708.0,433.7076806061299
5100314,Kurstraße,1189,777,694,14,40,38,364,4,581.0133333333333,528.5,227.525624208956,408.6,403.5,75.37786294544455,627.44,538.0,281.1497347203681,663.1071428571429,645.0,181.5214178334753,837.3555714285714,709.566,265.55504174643795,908.4230769230769,851.0,450.8564448315604
5100315,Ackerstraße,738,676,613,13,23,39,293,1,619.2886405959032,578.0,220.0455018273597,492.45454545454544,461.0,116.17173807459683,633.2352941176471,583.0,163.96056286946134,690.6666666666666,636.5,205.3782910247391,911.8533333333334,907.49,135.5276895447323,780.2903225806451,645.0,295.9894360218945
5100316,Carl-Schurz-Straße,2371,2218,2079,23,63,90,928,7,637.5083518930958,594.5,222.71501316476497,543.8235294117648,537.0,128.958440637923,613.5277777777778,592.5,168.64493319416238,726.72,657.0,169.98517582424654,775.3388888888888,695.047,155.68832933736914,962.875,932.0,348.93273646573306
5100317,Freiheit,885,775,710,6,65,45,290,11,659.4711538461538,618.0,229.85248769755182,518.0,467.0,93.57884376289333,649.9756097560976,620.0,205.24954175404125,688.8979591836735,639.0,176.8829939180558,912.3612941176472,758.55,326.32278112816545,964.8235294117648,841.0,427.2856166751564
5200418,Isenburger Weg,239,221,194,3,4,14,30,0,840.4026845637584,783.0,306.02333684777557,853.0,853.0,,789.0,789.0,,998.5,998.5,160.51323932934628,1255.4466666666667,1249.71,134.5437561254082,1237.4545454545455,1273.0,303.15981383961946
5200419,Am Heideberg,185,170,158,2,11,4,42,1,720.4201680672269,711.0,319.12137045539197,,,,691.3333333333334,746.5,142.6894062874559,871.5,871.5,205.76807332528534,743.277,743.277,,,,
5200420,Staakener Straße,717,654,587,6,25,38,188,4,677.1273100616016,646.0,199.73350612937446,650.2,711.0,207.1272555700963,673.7368421052631,705.0,171.42372521693565,861.7894736842105,786.0,183.26137343737236,1008.5968,943.1334999999999,268.52550853867785,1045.2105263157894,997.0,403.3229446247991
5200421,Spandauer Straße,515,483,429,9,25,7,87,1,758.5189504373178,731.0,242.328384000848,647.1666666666666,612.0,172.68284994945697,809.0625,805.5,195.38900301705826,930.8333333333334,891.0,111.38394118067997,884.4365,884.4365,216.19153438675622,989.6,951.0,494.8836226831516
5200422,Werkstraße,150,124,117,0,15,11,10,1,847.8804347826087,816.5,278.87646807889786,,,,860.8571428571429,865.0,193.7287008262057,1006.875,928.5,177.11613421707239,986.1155,986.1155,334.42120241470934,1043.1666666666667,989.5,370.42430625792724
5200423,Magistratsweg,940,895,804,11,17,28,163,3,757.9969512195122,718.0,258.0843225535845,587.8181818181819,567.0,136.76682213301456,765.6923076923077,776.0,91.8852405770232,799.6666666666666,802.0,76.86390964594902,843.8506666666667,817.943,45.42616972994015,927.75,994.0,409.8052382941602
5200524,Döberitzer Weg,338,304,283,3,9,25,30,0,791.9574468085107,770.0,195.73691106285426,744.5,744.5,3.5355339059327378,801.8333333333334,796.5,89.85191520867357,960.0,843.0,197.49177198050555,1300.73,1300.73,,1142.142857142857,1061.5,441.15998443663483
5200525,Pillnitzer Weg,298,271,247,8,15,12,19,2,794.6919431279621,776.0,210.40275410454518,579.0,629.0,168.3379537319694,799.875,786.0,118.04289474593547,860.0,804.0,113.51872092302659,877.75,877.75,12.374368670764582,1404.0,1526.0,372.2210364823568
5200526,Rudolf-Wissell-Großsiedlung,769,696,614,8,38,35,88,6,754.5412667946257,711.0,209.17587080825598,695.75,664.5,95.87969892874438,802.5882352941177,755.0,210.29653433411872,867.64,859.0,156.43898704180702,970.3356428571427,919.9849999999999,199.87681457668916,1026.8636363636363,933.5,307.0302134123806
5200527,Maulbeerallee,1914,1692,1497,26,143,79,346,32,712.6856919468335,669.0,207.72863537119522,566.5,554.0,121.34444232930703,713.7682926829268,678.0,214.4416406713939,799.7701149425287,771.0,192.46864445020194,901.4007818181816,860.764,143.4438840411238,1076.2307692307693,908.0,406.5667161991563
5200528,Weinmeisterhornweg,940,857,777,13,32,51,165,1,719.0907715582451,674.0,200.34279922818686,581.1428571428571,579.0,56.45773809210028,712.8125,714.0,102.23386180713312,797.8888888888889,802.0,123.19034504014961,1211.82675,923.2515,645.9461225733795,989.5757575757576,832.0,438.822788143391
5200629,Borkumer Straße,2050,1914,1791,24,72,63,847,13,630.0558804418454,584.0,215.22168266252757,532.9444444444445,538.0,96.1808787540876,628.5227272727273,613.5,86.68158481406174,652.9444444444445,623.0,122.35263893340532,857.3148888888887,738.847,375.6360407330931,934.25,811.0,408.5538324903502
5200630,Wilhelmstadt West,1250,1174,1075,19,27,49,536,5,619.6533477321814,559.0,221.6708436974455,479.25,474.5,80.92434738692675,532.4166666666666,543.5,147.6946840511523,700.0,566.5,314.05434773830683,977.2473333333334,870.827,316.06353984048843,867.0,721.5,383.09478318456104
5200631,Wilhelmstadt Ost,961,894,796,15,20,46,433,1,576.9205882352941,503.0,220.95100954331528,450.25,417.0,107.36686107520727,484.75,461.5,96.62685961988005,580.25,511.0,226.00869136258584,632.797,632.797,,818.5,649.0,444.4288980866855
5200632,Tiefwerder,636,590,529,7,20,26,261,5,628.7913978494623,582.0,198.1207549615465,578.6,542.0,157.99145546516115,607.2,580.0,156.3008495036273,731.125,721.5,171.1619429496105,776.5642,771.227,68.10137728930302,967.1176470588235,860.0,442.70106764510706
5200633,Graetschelsteig,448,419,374,5,10,19,161,2,667.4753086419753,601.0,234.40389319924543,487.5,483.0,74.42893702496809,595.625,572.0,158.11744053076498,622.0,588.5,114.95216396397242,758.2685,758.2685,197.3174401833249,959.1666666666666,865.5,376.41679832415304
5200634,Börnicker Straße,641,574,538,9,14,48,189,3,690.1228448275862,635.0,218.81042021655466,485.0,497.5,99.9771402443007,641.7142857142857,616.0,114.29889804909797,651.625,598.5,149.8198322748265,865.62,864.717,7.631672752418038,959.5,871.5,403.65105464131204
5300735,Haveleck,241,223,203,0,7,11,39,0,720.0378378378379,696.0,158.08570761400716,,,,667.8333333333334,676.0,85.60938422081229,1009.5,1009.5,62.932503525602726,1076.705,1076.705,42.75874705835063,854.0,791.0,157.13211002210846
5300736,Zitadellenweg,740,665,621,4,28,47,208,10,684.6513409961685,654.5,219.82942499185185,537.0,549.5,31.05908348078975,708.4444444444445,676.5,144.7761851647213,815.4782608695652,731.0,296.3862451668611,900.9979285714286,806.7985,287.3820699440071,1024.878787878788,1024.0,362.8635037427778
5300737,Gartenfelder Straße,1672,1562,1404,21,38,71,503,2,660.6636438582028,652.0,233.4790023256382,598.5714285714286,575.5,292.8477457618586,849.2105263157895,787.0,264.5441737839655,901.9,843.5,174.33992808968284,987.2000000000002,865.077,258.02934691426077,974.8095238095239,858.0,334.8585573883713
5300838,Gartenfeld,61,35,34,0,22,4,10,9,725.4193548387096,688.0,269.71377102322725,,,,690.2857142857143,684.0,104.34421059989042,848.45,810.5,105.94262349821346,984.5030476190474,973.846,139.3588505849112,1007.0,1007.0,
5300839,Rohrdamm,979,886,776,15,41,52,328,3,673.018759018759,617.0,224.8216144371152,476.3,466.0,81.11452808632167,669.421052631579,585.0,225.416975548642,837.2222222222222,857.0,124.62723503479609,894.0981428571429,906.426,188.2575568500315,868.6666666666666,767.0,307.25193959675
5300840,Nonnendammallee,334,281,272,1,31,22,120,11,627.6150627615062,596.0,224.00225638282507,340.0,340.0,,657.2083333333334,641.5,139.35253360878806,803.6818181818181,854.0,171.00943620960595,928.5372222222221,892.4385,163.9567051591779,823.0625,723.0,372.292800315379
5300841,Siemensdamm,578,520,465,4,32,26,253,8,597.8140096618357,522.5,228.57212677799515,405.3333333333333,400.0,24.440403706431155,508.27777777777777,487.5,112.06448015503531,742.6470588235294,761.0,129.53905838417546,878.4963333333332,866.672,127.03266627942833,731.8181818181819,662.5,216.36975326942104
5400942,Alt-Gatow,751,450,420,6,17,64,82,1,750.5369127516778,703.0,277.2034229408073,646.2,602.0,165.81676634164594,703.5,682.5,201.55608932219624,1036.4,1146.0,234.458525116917,1148.14925,1187.6135,331.4792871984362,907.2222222222222,828.5,361.6839276109232
5400943,Jägerallee,790,644,587,14,14,131,216,0,691.6967592592592,600.5,268.5222656236256,667.1428571428571,611.0,201.05010036591096,992.25,955.5,253.40793857599118,1153.0,1192.0,169.89114161721324,1693.3015,1693.3015,780.059694908345,1031.0697674418604,983.0,336.20546406064005
5400944,Kladower Damm,345,327,308,7,1,17,130,0,662.7777777777778,551.0,334.0268450857789,446.0,444.0,50.004999750025,780.0,780.0,,,,,,,,920.0,857.0,300.2011825426408
5400945,Kafkastraße,382,332,308,5,2,48,85,0,768.2413793103449,665.5,319.49249855875905,571.0,571.0,42.42640687119285,944.0,944.0,,1283.0,1283.0,,1303.47,1303.47,,1078.5833333333333,1039.0,289.38884137981466
6100101,Fichtenberg,976,909,846,17,28,39,384,2,625.3279569892474,596.5,204.02225876274446,485.35714285714283,502.0,98.62017826205528,521.9090909090909,508.0,38.66899157064882,756.2142857142857,788.5,193.57891595754097,687.2570000000001,687.2570000000001,41.7758686325013,981.2272727272727,887.5,368.59552381053163
6100102,Schloßstraße,1226,1108,1036,14,71,47,487,17,603.0418963616318,577.0,190.86540571635703,475.9,491.5,108.71312912635918,562.475,515.5,140.7248611243285,754.5384615384615,747.0,122.66775640541597,815.9005714285713,759.46,120.09549085897082,766.9032258064516,630.0,381.99706411076943
6100103,Markelstraße,935,836,785,8,69,30,357,16,628.6360989810771,589.0,208.4351491623574,485.2,476.0,76.83553865237101,576.6857142857143,523.0,147.09276213420193,763.2631578947369,748.5,153.38552104235217,835.5680476190477,807.41,190.56279294775157,756.0555555555555,747.5,172.84827492280866
6100204,Munsterdamm,652,607,529,4,16,29,220,0,634.1753246753246,608.0,200.7851335267108,539.5,538.0,120.3342566908249,590.5,577.0,85.54725789488133,753.5,756.0,67.19374970932937,974.877,974.877,,923.0526315789474,752.0,463.0281337365786
6100205,Südende,867,812,732,11,22,33,344,2,610.3829457364341,587.0,182.5800616202301,481.6666666666667,453.0,78.62251585900823,660.2941176470588,570.0,272.5639293601325,772.8571428571429,754.5,112.90558148147652,859.587,825.694,244.17016440793907,873.7916666666666,748.0,338.0775546690648
6100206,Stadtpark,900,863,790,16,11,26,382,0,622.6526772793054,575.0,219.4010048546441,489.7692307692308,502.0,97.19838291363516,509.25,516.0,72.07577031615179,699.0,654.0,150.17767255265787,,,,923.3571428571429,717.5,443.3613922928158
6100207,Mittelstraße,782,730,650,4,23,29,324,4,587.1926605504588,556.0,208.5178119183346,449.0,449.0,,623.6,542.0,205.5973179369253,855.3333333333334,791.0,158.3306857832873,849.3831999999999,832.423,86.89795903644689,851.5,673.5,438.99768859099396
6100208,Bergstraße,664,602,533,6,22,40,245,2,594.7738359201774,565.0,228.95047951352984,568.0,568.0,165.46298679765212,628.6,676.0,159.35508917020644,707.0,659.0,165.31636337640626,694.2615000000001,694.2615000000001,2.0767726163449387,940.4444444444445,860.0,391.93625201175973
6100209,Feuerbachstraße,943,876,794,13,26,41,398,2,606.9166666666666,564.0,208.93448660413375,450.8,429.5,62.41580996296797,611.3,550.5,165.44287365868755,726.7692307692307,737.0,110.2604143578237,856.8366666666667,886.567,81.63509069225886,1007.6296296296297,991.0,412.3120689056314
6100210,Bismarckstraße,429,403,369,6,13,13,195,1,584.2789968652038,548.0,195.0639644266938,385.2,363.0,71.06124119377594,616.625,567.0,189.9149715756276,737.5,731.5,127.56806462085684,733.01,733.01,,940.2,632.0,505.6423637315212
6200311,Alt-Lankwitz,531,489,443,3,10,32,141,1,684.3727959697733,640.0,200.84804313159006,447.3333333333333,453.0,100.61974623965881,587.5,574.5,117.16228061966018,823.5,821.0,137.56089560627322,930.0600000000001,930.0600000000001,273.7493192685601,1036.0,905.0,467.06609472547376
6200312,Komponistenviertel Lankwitz,828,777,704,12,17,34,301,3,645.8894230769231,607.5,184.6526710906687,507.0,539.0,101.39910146435113,668.4444444444445,673.0,149.06635360730394,740.25,748.0,153.38723172788164,806.826,848.88,156.66391772996104,830.4285714285714,720.0,319.5259882120031
6200313,Lankwitz Kirche,925,861,778,10,24,40,362,1,625.6221264367816,594.0,204.28098021260533,497.7142857142857,455.0,118.01371994492038,693.7857142857143,671.5,124.4824229615315,738.3076923076923,719.0,97.01751097558336,725.08,725.08,,1189.8260869565217,1064.0,460.60658150410876
6200314,Kaiser-Wilhelm-Straße,742,693,615,12,16,33,250,3,639.8698113207547,611.0,190.63424146977968,482.0,493.0,83.03699691789713,622.8333333333334,606.5,112.63288448169416,869.4166666666666,812.0,147.19156246404228,811.8090000000001,822.513,27.7189978354197,1062.0526315789473,932.0,475.59570525163616
6200315,Gallwitzallee,1171,943,851,13,21,22,286,5,678.0853994490358,653.5,219.35527065890224,511.61538461538464,510.0,111.4521859076337,777.5,697.0,200.5522184063101,842.6,780.0,179.78948006726404,919.974888888889,847.176,182.11133821404727,1112.3333333333333,830.5,501.21259023099236
6200316,Belßstraße,743,689,635,13,35,19,265,6,662.1921005385997,609.0,201.94209247817722,524.6,516.5,115.69711414820262,657.0952380952381,604.0,151.17205587075435,812.9090909090909,780.0,162.53231446931792,861.6605,809.8734999999999,161.0802607504364,1352.6923076923076,1546.0,422.6439369444419
6200317,Lankwitz Süd,603,562,507,10,14,27,193,1,663.9954751131222,623.0,212.798947999581,569.375,608.5,132.36414868514382,538.2857142857143,506.0,112.30718927078874,892.0,831.0,162.79926289759422,895.327,895.327,,1061.3333333333333,882.5,459.30923101650126
6200418,Landweg,2,1,1,0,0,1,0,0,1117.0,1117.0,,,,,,,,,,,,,,,,
6200419,Thermometersiedlung,553,511,450,7,16,26,116,1,734.8078947368421,697.0,208.57151400576984,683.6666666666666,596.5,153.27056686352626,731.0,728.0,170.04313178328218,882.5714285714286,884.0,67.4335651903836,881.2335,881.2335,42.9022897349314,1027.388888888889,972.5,357.3238996779333
6200420,Lichterfelde Süd,872,816,725,12,19,37,197,0,721.5566188197768,688.0,215.32636177841354,580.4444444444445,530.0,126.61764402237856,706.0,682.0,176.47322743124522,819.8333333333334,803.5,94.40639102659665,995.603,995.603,,868.5454545454545,779.0,291.31029558134105
6200421,Königsberger Straße,1313,1009,933,15,28,54,419,2,624.1167512690355,579.5,231.34015192868674,541.8888888888889,484.0,150.53441836042384,671.2,549.0,235.14903075850998,796.5,729.0,184.50498884607677,1048.3898,926.52,290.2504201559405,837.53125,759.5,386.74555979893745
6200422,Oberhofer Platz,820,755,695,12,24,41,278,10,656.8104026845638,620.5,217.3149655328491,503.8181818181818,495.0,55.49742008745664,575.4285714285714,528.0,121.8534518848922,771.0714285714286,743.0,131.51803870760278,818.5520000000001,802.2135000000001,106.4695965394475,1147.4666666666667,1046.0,531.9340542729316
6200423,Schütte-Lanz-Straße,1104,1048,946,15,30,26,183,1,741.975,702.0,206.97181218416787,525.5,523.0,69.66450213087622,768.8,692.0,181.88347918378952,881.3076923076923,865.0,220.83492500635882,979.6713333333333,1010.6885,88.47850367556335,1034.857142857143,962.5,370.32352947593876
6300524,Berlepschstraße,628,580,502,9,10,38,139,2,745.1777777777778,697.0,242.65843802588466,646.4,583.0,153.70198437235612,615.7142857142857,616.0,95.95956489708618,1050.0,886.0,356.55855059162445,872.4223333333333,843.777,114.70961758428687,1096.608695652174,935.0,473.47081499097845
6300525,Zehlendorf Süd,565,543,491,3,6,16,55,1,809.166270783848,765.0,213.56516994119673,751.5,751.5,309.00566337852126,736.4,693.0,128.0558471917624,813.0,830.0,70.88370757797591,970.9753333333334,953.6,150.30512019333648,1148.7,1157.0,339.9392265946633
6300526,Zehlendorf Mitte,662,620,586,6,13,29,234,0,649.441237113402,619.0,242.8277353182472,399.6666666666667,384.0,38.94012497839899,737.5,614.5,342.9560571601807,483.0,483.0,56.568542494923804,,,,861.4,659.0,462.62425357951133
6300527,Sundgauer Straße,778,724,661,11,14,40,312,1,642.6315789473684,580.0,251.05445330621728,464.6666666666667,459.0,77.30135833217939,510.0,508.0,49.89099228429027,687.25,706.0,128.96449476150755,728.744,728.744,,915.0,736.0,479.80330791451854
6300528,Teltower Damm,1572,1187,1103,14,28,75,293,3,748.3156801661474,700.0,245.13330845048569,532.0,505.0,70.85979897735466,677.5555555555555,632.5,234.2379941608465,742.8,738.0,121.97728125703222,880.201,847.9300000000001,198.24908069732209,866.2340425531914,811.0,315.09006392002993
6300629,Botanischer Garten,684,620,565,10,23,40,250,3,647.6240157480315,602.0,200.46875632462772,527.8,525.0,65.6483053855924,695.4166666666666,594.0,342.4286145470411,783.375,705.5,270.7443751339382,888.0375,848.491,206.28655424699892,946.2857142857143,733.0,426.50839884545564
6300630,Hindenburgdamm,1110,577,510,3,36,29,214,1,640.8147268408551,599.0,222.04207853410742,452.0,452.0,,603.8,566.0,153.17528086041386,759.2592592592592,745.0,204.06476961844788,754.666,754.666,,1213.0,1410.0,506.4206091119647
6300631,Goerzwerke,452,409,373,3,24,19,105,6,714.6190476190476,681.0,236.4727013621994,457.0,457.0,32.526911934581186,803.5384615384615,733.0,249.83381656100102,822.5333333333333,770.0,185.51929690414826,911.2373333333334,909.762,126.15132469043486,896.9375,807.5,419.68392372514495
6300632,Schweizer Viertel,1391,1296,1170,21,37,58,391,7,714.472602739726,648.5,249.9747504053797,562.3571428571429,501.5,164.98279963627778,626.05,621.5,117.00358743937815,736.1333333333333,730.5,111.9284664828184,805.0959090909091,766.557,111.97809554145361,780.2058823529412,776.0,260.91421780972087
6300633,Augustaplatz,1074,989,901,21,21,64,379,2,642.0751295336787,602.5,200.83481943733452,511.8333333333333,503.5,82.55497277215814,626.5833333333334,576.0,165.6943836944354,757.0,725.5,103.4601372510205,816.77,816.77,92.29157708046817,1026.3529411764705,900.5,427.060983676765
6300634,Lichterfelde West,955,892,800,8,18,45,346,1,653.7623762376238,604.0,197.889666798211,510.2,505.0,123.04348824704215,684.2,665.0,157.31719550004698,686.75,646.5,100.45574718679437,903.5935,903.5935,125.58711408619925,926.0454545454545,702.5,500.78333660022105
6400735,Wannsee,1554,1395,1281,19,40,97,327,0,751.7497603068073,703.0,264.82130955726325,610.8181818181819,645.0,187.7486714636448,943.7142857142857,874.0,306.55139575894657,979.8888888888889,1030.0,135.79529119638548,1063.567,1063.567,35.82627217559774,1002.8297872340426,984.0,415.32079372712326
6400736,Düppel,730,601,550,7,17,27,104,0,787.5635593220339,716.0,273.1513508938955,616.3333333333334,630.0,98.76369103403674,759.625,674.5,334.3107782117882,944.125,1018.5,126.84347778716436,1095.8000000000002,1051.2885,115.14396558801222,992.4375,956.5,289.49610676714354
6400737,Nikolassee,1743,1373,1251,16,66,145,460,3,692.4506769825919,622.0,250.85522640024774,594.4166666666666,589.5,108.82801973199678,771.75,734.0,210.48190049213875,792.5555555555555,814.0,285.635743172625,685.3866666666667,739.866,206.23916024929247,932.3768115942029,812.0,394.34361328255767
6400838,Krumme Lanke,939,664,613,12,17,60,139,0,737.9455909943715,686.0,221.76400372893028,591.0,576.0,84.43222133759124,671.5,654.0,138.53772049517775,834.6666666666666,699.0,244.56969013623362,,,,1039.2758620689656,879.0,488.61435980826167
6400839,Fischerhüttenstraße,668,622,568,11,11,35,201,0,688.2423625254582,649.0,217.32112118236034,530.6666666666666,495.0,101.99387236496123,625.0,607.0,43.33589736004088,635.2,631.0,69.27264972555906,1076.2179999999998,1076.2179999999998,72.88573857758459,859.5,656.0,421.55420454363997
6400840,Fischtal,627,565,510,11,14,48,149,1,751.5088495575221,740.0,240.00716436369555,639.5,574.0,220.416650913673,674.25,658.0,125.37002375824476,638.3333333333334,627.0,128.3334199133907,865.9549999999999,865.9549999999999,57.33928888641712,1039.2727272727273,873.0,459.57653197763346
6400841,Zehlendorf Eiche,738,686,621,6,15,37,280,2,633.2116788321168,590.0,259.1663101499453,467.25,464.0,29.63528302547488,492.0,485.0,130.56607522630065,645.9166666666666,642.0,145.7372843873731,735.49,735.49,30.490444404763974,943.3,681.5,511.0712279125093
6400842,Hüttenweg,552,499,467,6,17,31,126,2,750.9077669902913,720.5,245.4330127247506,725.3333333333334,630.0,309.2253762764844,647.0,643.0,127.29886095327012,781.6363636363636,686.0,228.50438627180563,902.1393333333334,898.987,75.15809787596629,1008.4736842105264,833.0,470.7872093538949
